ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,Visibility,"External Product URL","Total Sales","Attribute Name (pa_color)","Attribute Value (pa_color)","Attribute In Variations (pa_color)","Attribute Is Visible (pa_color)","Attribute Is Taxonomy (pa_color)","Attribute Name (pa_size)","Attribute Value (pa_size)","Attribute In Variations (pa_size)","Attribute Is Visible (pa_size)","Attribute Is Taxonomy (pa_size)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL",Brands,Collections,"Product Type",Tags,"Product categories","Product tags",Status,Author,Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating"
1594,Hahar,"<h1><span style=""color: #999999;""><strong>เสื้อเชิ้ตแขนสั้น ปกและแขนรัดโปโล แตกต่างอย่างลงตัว ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย</strong></span></h1>","<h1><span style=""color: #999999;""><strong>เสื้อเชิ้ตแขนสั้น ปกและแขนรัดโปโล แตกต่างอย่างลงตัว ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย</strong></span></h1>",2017-07-07,product,http://54.255.181.242/lagobe/product/hahar6-2/,854,,1290,1290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,Hahar,Collections>Casual|Collections>Office|Collections>Party,variable,,Gay>Shirt,Shirt,publish,1,hahar6-2,,,hahar6-2,0,open,closed,2017-07-07,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1597,Hahar,"<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</strong></span></h1>","<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</strong></span></h1>",2017-07-07,product,http://54.255.181.242/lagobe/product/hahar7/,856,,1490,1490,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,Hahar,Collections>Casual|Collections>Office|Collections>Party,variable,,Gay>Shirt,Shirt,publish,1,hahar7,,,hahar7,0,open,closed,2017-07-07,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1598,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-07,product,http://54.255.181.242/lagobe/product/36/,0,BT018,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]","Multi Color",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00880-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00881.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00882.jpg,||,||,||,||,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,36,,,0,0,open,closed,2017-07-14,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1264,1262",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1599,Hahar,"<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>","<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>",2017-07-07,product,http://54.255.181.242/lagobe/product/hahar9/,860,,490,490,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,Hahar,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,hahar9,,,hahar9,0,open,closed,2017-07-07,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1600,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-07,product,http://54.255.181.242/lagobe/product/37/,0,BT019,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]","Multi Color",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00886-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00890.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00888.jpg,||,||,||,||,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,37,,,0,0,open,closed,2017-07-14,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1257,1259",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1601,"AQUANINE - LONDON SOLDIER","[:en]
<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์  </strong><strong>ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>
[:th]
<h2><strong><span style=""color: #999999;"">ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </span></strong><strong><span style=""color: #999999;"">มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์  </span></strong><strong><span style=""color: #999999;"">ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</span></strong></h2>
[:]","<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์  </strong><strong>ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>",2017-07-07,product,http://54.255.181.242/lagobe/product/aquanine-london-soldier/,881,,500,500,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,AQUANINE,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,aquanine-london-soldier,,,aquanine-london-soldier,0,open,closed,2017-07-07,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1602,"AQUANINE - LONDON SOLDIER","[:en]
<h2><strong><span style=""color: #999999;"">ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี  </span></strong><strong><span style=""color: #999999;"">มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</span></strong></h2>
[:th]
<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี  </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>
[:]","<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>",2017-07-07,product,http://54.255.181.242/lagobe/product/aquanine-london-soldier-2/,883,,500,500,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,AQUANINE,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,aquanine-london-soldier-2,,,aquanine-london-soldier-2,0,open,closed,2017-07-07,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1603,"AQUANINE - LONDON SOLDIER","[:en]
<h2><strong><span style=""color: #999999;"">ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</span></strong></h2>
[:th]
<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>
[:]","<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>",2017-07-07,product,http://54.255.181.242/lagobe/product/aquanine-london-soldier-3/,887,,500,500,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,AQUANINE,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,aquanine-london-soldier-3,,,aquanine-london-soldier-3,0,open,closed,2017-07-07,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1614,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-07,product,http://54.255.181.242/lagobe/product/38/,0,BT020,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]","Multi Color",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00891-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00892.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00898.jpg,||,||,||,||,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,38,,,0,0,open,closed,2017-07-14,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1256,1253",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1616,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-07,product,http://54.255.181.242/lagobe/product/39/,0,BT021,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]","Multi Color",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00912-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00914.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00915.jpg,||,||,||,||,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,39,,,0,0,open,closed,2017-07-14,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1239,1240",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
